sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
9,At-Tawbah,10,86,Kuran,whenever srah reveal state believe allah struggle along messenger rich among would ask exempt say leave us remain behind
9,At-Tawbah,10,87,Kuran,prefer stay behind helpless hearts seal comprehend
9,At-Tawbah,10,88,Kuran,messenger believers strive wealth live best successful
9,At-Tawbah,10,89,Kuran,allah prepare garden rivers flow stay forever ultimate triumph
9,At-Tawbah,10,90,Kuran,nomadic arabs also come excuse seek exemption untrue allah messenger remain behind excuse unfaithful among afflict painful punishment
9,At-Tawbah,10,91,Kuran,blame weak sick lack mean stay behind long true allah messenger blame allah merciful
9,At-Tawbah,10,92,Kuran,blame come prophet mount say find mount leave eye overflow tear grief nothing contribute
9,At-Tawbah,11,93,Kuran,blame seek exemption although mean prefer stay behind helpless allah seal hearts realize consequences
9,At-Tawbah,11,94,Kuran,make excuse believers return say make excuse believe allah already inform us true state faith future deeds observe allah messenger well return knower see unseen inform use
9,At-Tawbah,11,95,Kuran,return swear allah may leave alone leave alonethey truly evil hell home reward commit
9,At-Tawbah,11,96,Kuran,swear order please even please allah never please rebellious people
9,At-Tawbah,11,97,Kuran,nomadic arabs around medina far worse disbelief hypocrisy less likely know laws reveal allah messenger allah
9,At-Tawbah,11,98,Kuran,among nomads consider donate loss await misfortune may befall allah
9,At-Tawbah,11,99,Kuran,however among nomadic arabs believe allah last day consider donate mean come closer allah receive prayers messenger certainly bring closer allah admit mercy surely allah merciful
9,At-Tawbah,11,100,Kuran,foremostthe first emigrantsand follow goodness allah please please prepare garden rivers flow stay ever ever ultimate triumph
9,At-Tawbah,11,101,Kuran,nomads around believers hypocrites people medina master hypocrisy know prophet know us punish twice world bring back lord tremendous punishment
9,At-Tawbah,11,102,Kuran,others confess wrongdoing mix goodness evil right hope allah turn mercy surely allah merciful
9,At-Tawbah,11,103,Kuran,take wealth prophet charity purify bless pray themsurely prayer source comfort allah
9,At-Tawbah,11,104,Kuran,know allah alone accept repentance servants receive charity allah alone accepter repentance merciful
9,At-Tawbah,11,105,Kuran,tell prophet deeds observe allah messenger believers return knower see unseen inform use
9,At-Tawbah,11,106,Kuran,others leave allahs decision either punish turn mercy allah
9,At-Tawbah,11,107,Kuran,also hypocrites set mosque cause harm promote disbelief divide believers base previously fight allah messenger definitely swear intend nothing good allah bear witness surely liars
9,At-Tawbah,11,108,Kuran,prophet ever pray certainly mosque found righteousness first day worthy prayers men love purify allah love purify
9,At-Tawbah,11,109,Kuran,better lay foundation build fear pleasure allah edge crumble cliff tumble fire hell allah guide wrongdoing people
9,At-Tawbah,11,110,Kuran,build erect never cease fuel hypocrisy hearts hearts tear apart allah
9,At-Tawbah,11,111,Kuran,allah indeed purchase believers live wealth exchange paradise fight cause allah kill kill true promise bind torah gospel quran whose promise truer allahs rejoice exchange make truly ultimate triumph
9,At-Tawbah,11,112,Kuran,believers repent devote worship praise lord fast bow prostrate encourage good forbid evil observe limit set allah give good news believers
9,At-Tawbah,11,113,Kuran,proper prophet believers seek forgiveness polytheists even close relatives become clear believers bind hellfire
9,At-Tawbah,11,114,Kuran,abrahams prayer father forgiveness fulfilment promise make become clear abraham father enemy allah break tie abraham truly forbear
9,At-Tawbah,11,115,Kuran,allah would never consider people deviant guide make clear must avoid surely allah full knowledge everything
9,At-Tawbah,11,116,Kuran,indeed allah alone belong kingdom heavens earth give life cause death besides allah guardian helper
9,At-Tawbah,11,117,Kuran,allah certainly turn mercy prophet well emigrants helpers stand time hardship hearts group almost falter accept repentance surely ever gracious merciful
9,At-Tawbah,11,118,Kuran,allah also turn mercy three remain behind whose guilt distress earth despite vastness seem close souls tear anguish know refuge allah except turn mercy might repent surely allah alone accepter repentance merciful
9,At-Tawbah,11,119,Kuran,believers mindful allah truthful
9,At-Tawbah,11,120,Kuran,proper people medina nomadic arabs around avoid march messenger allah prefer live whenever suffer thirst fatigue hunger cause allah tread territory unnerve disbelievers inflict loss enemyit write credit good deed surely allah never discount reward
9,At-Tawbah,11,121,Kuran,whenever make donation small large cross valley allahs causeit write credit allah may grant best reward use
9,At-Tawbah,11,122,Kuran,however necessary believers march forth party group march forth leave rest gain religious knowledge enlighten people return may beware evil
9,At-Tawbah,11,123,Kuran,believers fight disbelievers around let find firmness know allah mindful
9,At-Tawbah,11,124,Kuran,whenever srah reveal ask mockingly increase faith believers increase faith rejoice
9,At-Tawbah,11,125,Kuran,sickness hearts increase wickedness upon wickedness die disbelievers
9,At-Tawbah,11,126,Kuran,see try twice every year yet neither repent learn lesson
9,At-Tawbah,11,127,Kuran,whenever srah reveal look one another say anyone watch slip away allah turn hearts away people comprehend
9,At-Tawbah,11,128,Kuran,certainly come messenger among concern suffer anxious gracious merciful believers
9,At-Tawbah,11,129,Kuran,turn away say prophet allah sufficient god worthy worship except put trust lord mighty throne
10,Yunus,11,1,Kuran,verse book rich wisdom
10,Yunus,11,2,Kuran,astonish people send revelation man among instruct warn humanity give good news believers honourable status yet disbelievers say indeed man clearly magician
10,Yunus,11,3,Kuran,surely lord allah create heavens earth six days establish throne conduct every affair none intercede except permission allahyour lord worship alone mindful
10,Yunus,11,4,Kuran,return together allahs promise always true indeed originate creation resurrect may justly reward believe good disbelieve boil drink painful punishment disbelief
10,Yunus,11,5,Kuran,one make sun radiant source moon reflect light precisely ordain phase may know number years calculation time allah create except purpose make sign clear people knowledge
10,Yunus,11,6,Kuran,surely alternation day night allah create heavens earth truly sign mindful
10,Yunus,11,7,Kuran,indeed expect meet us please content worldly life heedless sign
10,Yunus,11,8,Kuran,fire home commit
10,Yunus,11,9,Kuran,surely believe good lord guide paradise faith rivers flow feet garden bliss
10,Yunus,11,10,Kuran,prayer glory allah greet peace close prayer praise allahlord worlds
10,Yunus,11,11,Kuran,allah hasten evil people wish hasten good would certainly doom leave expect meet us wander blindly defiance
10,Yunus,11,12,Kuran,whenever someone touch hardship cry us whether lie side sit stand relieve hardship return old ways never cry us remove hardship misdeeds transgressors make appeal
10,Yunus,11,13,Kuran,surely destroy people wrong messengers come clear proof would believe reward wicked people
10,Yunus,11,14,Kuran,make successors land see would act
10,Yunus,11,15,Kuran,clear revelations recite expect meet us say prophet bring us different quran make change say change follow reveal fear disobey lord punishment tremendous day
10,Yunus,11,16,Kuran,say allah will would recite would make know live whole life among revelation understand
10,Yunus,11,17,Kuran,wrong fabricate lie allah deny revelations indeed wicked never succeed
10,Yunus,11,18,Kuran,worship besides allah others neither harm benefit say intercessors allah ask prophet inform allah something know heavens earth glorify exalt associate
10,Yunus,11,19,Kuran,humanity nothing single community believers differ differences would settle
10,Yunus,11,20,Kuran,ask sign send lord say prophet knowledge unseen allah alone wait wait
10,Yunus,11,21,Kuran,give people taste mercy afflict hardship swiftly devise plot revelations say prophet allah swifter devise punishment surely record whatever devise
10,Yunus,11,22,Kuran,one enable travel land sea happen ship sail favourable wind passengers delight suddenly ship overcome gale wind board overwhelm wave every side assume doom cry allah alone sincere devotion save us certainly grateful
10,Yunus,11,23,Kuran,soon rescue transgress land unjustly humanity transgression souls brief enjoyment worldly life us return inform use
10,Yunus,11,24,Kuran,life world like rain send sky produce mixture plant humans animals consume earth look best perfectly beautify people think full control come command night day mow never flourish yesterday make sign clear people reflect
10,Yunus,11,25,Kuran,allah invite home peace guide whoever will straight path
10,Yunus,11,26,Kuran,good finest reward neither gloom disgrace cover face residents paradise forever
10,Yunus,11,27,Kuran,commit evil reward evil deed equivalent humiliation cover themwith one protect allahas face cover patch nights deep darkness residents fire forever
10,Yunus,11,28,Kuran,consider day gather together say associate others allah worship stay placesyou separate say us worship
10,Yunus,11,29,Kuran,allah sufficient witness us totally unaware worship
10,Yunus,11,30,Kuran,every soul face consequences do return allahtheir true master whatever gods fabricate fail
10,Yunus,11,31,Kuran,ask prophet provide heaven earth own hear sight bring forth live dead dead live conduct every affair surely say allah say fear
10,Yunus,11,32,Kuran,allahyour true lord beyond truth except falsehood turn away
10,Yunus,11,33,Kuran,lord decree prove true rebelliousthat never believe
10,Yunus,11,34,Kuran,ask prophet originate creation resurrect say allah originate creation resurrect delude truth
10,Yunus,11,35,Kuran,ask prophet guide truth say allah guide truth worthy follow one guide truth find way unless guide matter judge
10,Yunus,11,36,Kuran,follow nothing inherit assumptions surely assumptions way replace truth allah indeed
10,Yunus,11,37,Kuran,possible quran produce anyone allah fact confirmation come explanation scripture without doubt lord worlds
10,Yunus,11,38,Kuran,claim make tell prophet produce one srah like seek help whoever canother allahif say true
10,Yunus,11,39,Kuran,fact hastily reject book without comprehend fulfilment warn similarly denial see end wrongdoers
10,Yunus,11,40,Kuran,eventually believe others lord know best corruptors
10,Yunus,11,41,Kuran,deny say deeds mine deeds free free
10,Yunus,11,42,Kuran,listen say make deaf hear even though understand
10,Yunus,11,43,Kuran,look guide blind even though see
10,Yunus,11,44,Kuran,indeed allah wrong people least people wrong
10,Yunus,11,45,Kuran,day gather stay world except hour day though get know one another lose indeed deny meet allah rightly guide
10,Yunus,11,46,Kuran,whether show prophet threaten cause die us return allah witness
10,Yunus,11,47,Kuran,every community messenger messenger come judgment pass fairness wrong
10,Yunus,11,48,Kuran,ask believers threat come pass say true
10,Yunus,11,49,Kuran,say prophet power benefit protect except allah community appoint term time arrive delay moment could advance
10,Yunus,11,50,Kuran,tell prophet imagine torment overcome night daydo wicked realize really ask hasten
10,Yunus,11,51,Kuran,believe overtake always want hasten
10,Yunus,11,52,Kuran,wrongdoers tell taste torment eternity reward except use commit
