sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
10,2 Samuel,1,5,Incil,david said young man told know saul jonathan son dead
10,2 Samuel,1,6,Incil,young man told said happen chanc mount gilboa behold saul lean spear behold chariot horsemen follow hard
10,2 Samuel,1,7,Incil,look behind saw call answer
10,2 Samuel,1,8,Incil,said answer amalekit
10,2 Samuel,1,9,Incil,said stand pray besid kill anguish taken hold life yet whole
10,2 Samuel,1,10,Incil,stood besid kill sure could live fallen took crown head bracelet arm brought lord
10,2 Samuel,1,11,Incil,david took hold cloth tore likewis men
10,2 Samuel,1,12,Incil,mourn wept fast even saul jonathan son peopl yahweh hous israel fallen sword
10,2 Samuel,1,13,Incil,david said young man told whenc answer son foreign amalekit
10,2 Samuel,1,14,Incil,david said afraid put forth hand destroy yahweh anoint
10,2 Samuel,1,15,Incil,david call one young men said go near fall struck die
10,2 Samuel,1,16,Incil,david said blood head mouth testifi say slain yahweh anoint
10,2 Samuel,1,17,Incil,david lament lament saul jonathan son
10,2 Samuel,1,18,Incil,bade teach children judah song bow behold written book jashar
10,2 Samuel,1,19,Incil,glori israel slain high place mighti fallen
10,2 Samuel,1,20,Incil,tell gath publish street ashkelon lest daughter philistin rejoic lest daughter uncircumcis triumph
10,2 Samuel,1,21,Incil,mountain gilboa let dew rain neither field offer shield mighti vile cast away shield saul anoint oil
10,2 Samuel,1,22,Incil,blood slain fat mighti jonathan bow turn back saul sword return empti
10,2 Samuel,1,23,Incil,saul jonathan love pleasant live death divid swifter eagl stronger lion
10,2 Samuel,1,24,Incil,daughter israel weep saul cloth scarlet delic put ornament gold cloth
10,2 Samuel,1,25,Incil,mighti fallen midst battl jonathan slain high place
10,2 Samuel,1,26,Incil,distress brother jonathan pleasant love wonder pass love women
10,2 Samuel,1,27,Incil,mighti fallen weapon war perish
10,2 Samuel,2,1,Incil,happen david inquir yahweh say shall go citi judah yahweh said go david said shall go said hebron
10,2 Samuel,2,2,Incil,david went two wive also ahinoam jezreelitess abigail wife nabal carmelit
10,2 Samuel,2,3,Incil,men david bring everi man household live citi hebron
10,2 Samuel,2,4,Incil,men judah came anoint david king hous judah told david say men jabesh gilead buri saul
10,2 Samuel,2,5,Incil,david sent messeng men jabesh gilead said bless yahweh shown kind lord even saul buri
10,2 Samuel,2,6,Incil,yahweh show love kind truth also requit kind done thing
10,2 Samuel,2,7,Incil,therefor let hand strong valiant saul lord dead also hous judah anoint king
10,2 Samuel,2,8,Incil,abner son ner captain saul armi taken ishbosheth son saul brought mahanaim
10,2 Samuel,2,9,Incil,made king gilead ashurit jezreel ephraim benjamin israel
10,2 Samuel,2,10,Incil,ishbosheth saul son forti year old began reign israel reign two year hous judah follow david
10,2 Samuel,2,11,Incil,time david king hebron hous judah seven year six month
10,2 Samuel,2,12,Incil,abner son ner servant ishbosheth son saul went mahanaim gibeon
10,2 Samuel,2,13,Incil,joab son zeruiah servant david went met pool gibeon sat one one side pool side pool
10,2 Samuel,2,14,Incil,abner said joab pleas let young men aris play us joab said let aris
10,2 Samuel,2,15,Incil,aros went number twelv benjamin ishbosheth son saul twelv servant david
10,2 Samuel,2,16,Incil,caught everyon fellow head thrust sword fellow side fell togeth therefor place call helkath hazzurim gibeon
10,2 Samuel,2,17,Incil,battl sever day abner beaten men israel servant david
10,2 Samuel,2,18,Incil,three son zeruiah joab abishai asahel asahel light foot wild gazell
10,2 Samuel,2,19,Incil,asahel pursu abner go turn right hand left follow abner
10,2 Samuel,2,20,Incil,abner look behind said asahel answer
10,2 Samuel,2,21,Incil,abner said turn asid right hand left lay hold one young men take armor asahel would turn asid follow
10,2 Samuel,2,22,Incil,abner said asahel turn asid follow strike ground hold face joab brother
10,2 Samuel,2,23,Incil,howev refus turn asid therefor abner hinder end spear struck bodi spear came behind fell die place happen mani came place asahel fell die stood still
10,2 Samuel,2,24,Incil,joab abishai pursu abner sun went come hill ammah lie giah way wilder gibeon
10,2 Samuel,2,25,Incil,children benjamin gather togeth abner becam one band stood top hill
10,2 Samuel,2,26,Incil,abner call joab said shall sword devour forev know bitter latter end long shall bid peopl return follow brother
10,2 Samuel,2,27,Incil,joab said god live spoken sure morn peopl gone away follow everyon brother
10,2 Samuel,2,28,Incil,joab blew trumpet peopl stood still pursu israel neither fought
10,2 Samuel,2,29,Incil,abner men went night arabah pass jordan went bithron came mahanaim
10,2 Samuel,2,30,Incil,joab return follow abner gather peopl togeth lack david servant nineteen men asahel
10,2 Samuel,2,31,Incil,servant david struck benjamin abner men three hundr sixti men die
10,2 Samuel,2,32,Incil,took asahel buri tomb father bethlehem joab men went night day broke hebron
10,2 Samuel,3,1,Incil,long war hous saul hous david david grew stronger stronger hous saul grew weaker weaker
10,2 Samuel,3,2,Incil,david son born hebron firstborn amnon ahinoam jezreelitess
10,2 Samuel,3,3,Incil,second chileab abigail wife nabal carmelit third absalom son maacah daughter talmai king geshur
10,2 Samuel,3,4,Incil,fourth adonijah son haggith fifth shephatiah son abit
10,2 Samuel,3,5,Incil,sixth ithream eglah david wife born david hebron
10,2 Samuel,3,6,Incil,happen war hous saul hous david abner made strong hous saul
10,2 Samuel,3,7,Incil,saul concubin whose name rizpah daughter aiah ishbosheth said abner gone father concubin
10,2 Samuel,3,8,Incil,abner angri word ishbosheth said dog head belong judah day show kind hous saul father brother friend deliv hand david yet charg day fault concern woman
10,2 Samuel,3,9,Incil,god abner also yahweh sworn david even
10,2 Samuel,3,10,Incil,transfer kingdom hous saul set throne david israel judah dan even beersheba
10,2 Samuel,3,11,Incil,could answer abner anoth word fear
10,2 Samuel,3,12,Incil,abner sent messeng david behalf say whose land say also make leagu behold hand shall bring israel
10,2 Samuel,3,13,Incil,said well make leagu one thing requir shall see face except first bring michal saul daughter come see face
10,2 Samuel,3,14,Incil,david sent messeng ishbosheth saul son say deliv wife michal pledg marri one hundr foreskin philistin
10,2 Samuel,3,15,Incil,ishbosheth sent took husband even paltiel son laish
10,2 Samuel,3,16,Incil,husband went weep went follow bahurim said abner go return return
10,2 Samuel,3,17,Incil,abner communic elder israel say time past sought david king
10,2 Samuel,3,18,Incil,yahweh spoken david say hand servant david save peopl israel hand philistin hand enemi
10,2 Samuel,3,19,Incil,abner also spoke ear benjamin abner went also speak ear david hebron seem good israel whole hous benjamin
10,2 Samuel,3,20,Incil,abner came david hebron twenti men david made abner men feast
10,2 Samuel,3,21,Incil,abner said david aris go gather israel lord king may make coven may reign soul desir david sent abner away went peac
10,2 Samuel,3,22,Incil,behold servant david joab came foray brought great spoil abner david hebron sent away gone peac
10,2 Samuel,3,23,Incil,joab armi come told joab say abner son ner came king sent away gone peac
10,2 Samuel,3,24,Incil,joab came king said done behold abner came sent away quit gone
10,2 Samuel,3,25,Incil,know abner son ner came deceiv know go come know
10,2 Samuel,3,26,Incil,joab come david sent messeng abner brought back well sirah david know
10,2 Samuel,3,27,Incil,abner return hebron joab took asid midst gate speak quiet struck bodi die blood asahel brother
10,2 Samuel,3,28,Incil,afterward david heard said kingdom guiltless yahweh forev blood abner son ner
10,2 Samuel,3,29,Incil,let fall head joab father hous let fail hous joab one issu leper lean staff fall sword lack bread
10,2 Samuel,3,30,Incil,joab abishai brother kill abner kill brother asahel gibeon battl
10,2 Samuel,3,31,Incil,david said joab peopl tear cloth gird sackcloth mourn abner king david follow bier
10,2 Samuel,3,32,Incil,buri abner hebron king lift voic wept grave abner peopl wept
10,2 Samuel,3,33,Incil,king lament abner said abner die fool die
10,2 Samuel,3,34,Incil,hand bound feet put fetter man fall children iniqu fell peopl wept
10,2 Samuel,3,35,Incil,peopl came caus david eat bread yet day david swore say god also tast bread anyth els sun
10,2 Samuel,3,36,Incil,peopl took notic pleas whatev king pleas peopl
10,2 Samuel,3,37,Incil,peopl israel understood day king kill abner son ner
10,2 Samuel,3,38,Incil,king said servant know princ great man fallen day israel
10,2 Samuel,3,39,Incil,day weak though anoint king men son zeruiah hard may yahweh reward accord wicked
10,2 Samuel,4,1,Incil,ishbosheth saul son heard abner dead hebron hand becam feebl israelit troubl
10,2 Samuel,4,2,Incil,ishbosheth saul son two men captain band name one baanah name rechab son rimmon beerothit children benjamin beeroth also reckon benjamin
10,2 Samuel,4,3,Incil,beerothit fled gittaim live foreign day
10,2 Samuel,4,4,Incil,jonathan saul son son lame feet five year old news came saul jonathan jezreel nurs took fled happen made hast flee fell becam lame name mephibosheth
10,2 Samuel,4,5,Incil,son rimmon beerothit rechab baanah went came heat day hous ishbosheth took rest noon
10,2 Samuel,4,6,Incil,came midst hous though would fetch wheat struck bodi rechab baanah brother escap
10,2 Samuel,4,7,Incil,came hous lay bed bedchamb struck kill behead took head went way arabah night
10,2 Samuel,4,8,Incil,brought head ishbosheth david hebron said king behold head ishbosheth son saul enemi sought life yahweh aveng lord king day saul seed
10,2 Samuel,4,9,Incil,david answer rechab baanah brother son rimmon beerothit said yahweh live redeem soul advers
10,2 Samuel,4,10,Incil,one told say behold saul dead think brought good news took hold kill ziklag reward gave news
10,2 Samuel,4,11,Incil,much wick men slain righteous person hous bed shall requir blood hand take away earth
10,2 Samuel,4,12,Incil,david command young men kill cut hand feet hang besid pool hebron took head ishbosheth buri grave abner hebron
10,2 Samuel,5,1,Incil,came tribe israel david hebron spoke say behold bone flesh
10,2 Samuel,5,2,Incil,time past saul king us led brought israel yahweh said shall shepherd peopl israel shall princ israel
10,2 Samuel,5,3,Incil,elder israel came king hebron king david made coven hebron yahweh anoint david king israel
10,2 Samuel,5,4,Incil,david thirti year old began reign reign forti year
10,2 Samuel,5,5,Incil,hebron reign judah seven year six month jerusalem reign year israel judah
10,2 Samuel,5,6,Incil,king men went jerusalem jebusit inhabit land spoke david say except take away blind lame shall come think david ca come
10,2 Samuel,5,7,Incil,nevertheless david took stronghold zion citi david
10,2 Samuel,5,8,Incil,david said day whoever strike jebusit let get watercours strike lame blind hate david soul therefor say blind lame ca come hous
10,2 Samuel,5,9,Incil,david live stronghold call citi david david built round millo inward
10,2 Samuel,5,10,Incil,david grew greater greater yahweh god armi
10,2 Samuel,5,11,Incil,hiram king tyre sent messeng david cedar tree carpent mason built david hous
10,2 Samuel,5,12,Incil,david perceiv yahweh establish king israel exalt kingdom peopl israel sake
10,2 Samuel,5,13,Incil,david took concubin wive jerusalem come hebron yet son daughter born david
10,2 Samuel,5,14,Incil,name born jerusalem shammua shobab nathan solomon
10,2 Samuel,5,15,Incil,ibhar elishua nepheg japhia
10,2 Samuel,5,16,Incil,elishama eliada eliphelet
10,2 Samuel,5,17,Incil,philistin heard anoint david king israel philistin went seek david david heard went stronghold
10,2 Samuel,5,18,Incil,philistin come spread valley rephaim
10,2 Samuel,5,19,Incil,david inquir yahweh say shall go philistin deliv hand yahweh said david go certain deliv philistin hand
10,2 Samuel,5,20,Incil,david came baal perazim david struck said yahweh broken enemi like breach water therefor call name place baal perazim
10,2 Samuel,5,21,Incil,left imag david men took away
10,2 Samuel,5,22,Incil,philistin came yet spread valley rephaim
10,2 Samuel,5,23,Incil,david inquir yahweh said shall go make circuit behind come mulberri tree
10,2 Samuel,5,24,Incil,shall hear sound march top mulberri tree shall bestir yahweh gone strike armi philistin
10,2 Samuel,5,25,Incil,david yahweh command struck philistin geba come gezer
10,2 Samuel,6,1,Incil,david gather togeth chosen men israel thirti thousand
10,2 Samuel,6,2,Incil,david aros went peopl baal judah bring ark god call name even name yahweh armi sit cherubim
10,2 Samuel,6,3,Incil,set ark god new cart brought hous abinadab hill uzzah ahio son abinadab drove new cart
